HeadSize,UnStrungWeight,SwingWeight,Balance,Stiffness,BeamWidth1,BeamWidth2,BeamWidth3,MinStringTension,MaxStringTension,StringDensity
0.18181818181818182,0.8585858585858587,0.7373737373737375,0.09090909090909091,0.36363636363636365,0.30808080808080807,0.21212121212121213,0.31818181818181823,0.3484848484848485,0.2272727272727273,0.30303030303030304
0.0,0.9242424242424243,0.9191919191919192,0.24747474747474751,0.20707070707070707,0.30808080808080807,0.21212121212121213,0.4292929292929293,0.3484848484848485,0.2272727272727273,0.14141414141414144
0.30808080808080807,0.8585858585858587,0.8737373737373738,0.5773906731990559,0.20707070707070707,0.19696969696969696,0.13636363636363635,0.31818181818181823,0.3484848484848485,0.2272727272727273,0.07418767720275259
0.5505050505050506,0.18181818181818182,0.08585858585858587,0.6818181818181819,0.20707070707070707,0.5252525252525253,0.5303030303030303,0.4292929292929293,0.3484848484848485,0.2272727272727273,0.5555555555555556
0.18181818181818182,0.5858585858585859,0.7373737373737375,0.44949494949494956,0.45959595959595967,0.020202020202020204,0.37373737373737376,0.21212121212121215,0.3484848484848485,0.2272727272727273,0.30303030303030304
0.5505050505050506,0.8585858585858587,0.9696969696969697,0.24747474747474751,0.09090909090909091,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.3484848484848485,0.37373737373737376,0.05050505050505051
0.5505050505050506,0.5858585858585859,0.7373737373737375,0.44949494949494956,0.5606060606060607,0.5252525252525253,0.8181818181818182,0.21212121212121215,0.9797979797979799,0.8383838383838385,0.5555555555555556
0.5505050505050506,0.5858585858585859,0.7373737373737375,0.44949494949494956,0.20707070707070707,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.3484848484848485,0.2272727272727273,0.5555555555555556
0.8535353535353536,0.3585858585858586,0.29292929292929293,0.6818181818181819,0.09090909090909091,0.8030303030303031,0.5303030303030303,0.8686868686868687,0.3484848484848485,0.2272727272727273,0.4040404040404041
0.5505050505050506,0.5858585858585859,0.7373737373737375,0.44949494949494956,0.20707070707070707,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.3484848484848485,0.37373737373737376,0.5555555555555556
0.5505050505050506,0.5858585858585859,0.691919191919192,0.44949494949494956,0.5606060606060607,0.5252525252525253,0.8181818181818182,0.21212121212121215,0.9797979797979799,0.8383838383838385,0.5555555555555556
0.8030303030303031,0.06060606060606061,0.08585858585858587,0.9090909090909092,0.45959595959595967,0.30808080808080807,0.6515151515151516,0.6717171717171717,0.3484848484848485,0.2272727272727273,0.7272727272727273
0.04040404040404041,1.0,0.9696969696969697,0.09090909090909091,0.20707070707070707,0.13131313131313133,0.09090909090909091,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.18686868686868688
0.18181818181818182,0.3585858585858586,0.29292929292929293,0.6818181818181819,0.13636363636363635,0.5252525252525253,0.37373737373737376,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.30303030303030304
0.5505050505050506,0.5858585858585859,0.47979797979797983,0.32323232323232326,0.6565656565656566,0.7474747474747475,0.9292929292929293,0.5303030303030304,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.5505050505050506,0.7373737373737375,0.5252525252525253,0.24747474747474751,0.5606060606060607,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.13131313131313133,0.6313131313131314,0.05050505050505051
0.04040404040404041,0.43434343434343436,0.26262626262626265,0.6818181818181819,0.5606060606060607,0.13131313131313133,0.09090909090909091,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.18686868686868688
0.18181818181818182,0.3585858585858586,0.26262626262626265,0.8131313131313131,0.45959595959595967,0.5252525252525253,0.5858585858585859,0.030303030303030304,0.13131313131313133,0.6313131313131314,0.30303030303030304
0.5505050505050506,0.3585858585858586,0.21212121212121215,0.6818181818181819,0.8636363636363638,0.7474747474747475,0.9292929292929293,0.5303030303030304,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.5505050505050506,0.5858585858585859,0.5252525252525253,0.44949494949494956,0.5606060606060607,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.5505050505050506,0.5858585858585859,0.691919191919192,0.44949494949494956,0.45959595959595967,0.9191919191919192,0.696969696969697,0.4292929292929293,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.5505050505050506,0.2878787878787879,0.31313131313131315,0.8131313131313131,0.5606060606060607,0.9191919191919192,0.696969696969697,0.4292929292929293,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.893939393939394,0.12626262626262627,0.17171717171717174,0.9090909090909092,0.8636363636363638,0.9646464646464648,0.9927536231884058,0.9393939393939394,0.0,0.0,0.973237122482511
0.5505050505050506,0.3585858585858586,0.21212121212121215,0.6818181818181819,0.8636363636363638,0.7474747474747475,0.9292929292929293,0.5303030303030304,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.997566909975669,0.015151515151515152,0.11616161616161616,0.8670784275879817,0.5606060606060607,0.9343434343434345,0.9963768115942029,0.8686868686868687,0.0,0.0,0.9952797027217032
0.5505050505050506,0.5858585858585859,0.47979797979797983,0.32323232323232326,0.6565656565656566,0.7474747474747475,0.9292929292929293,0.5303030303030304,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.18181818181818182,0.8585858585858587,0.8535353535353536,0.44949494949494956,0.2878787878787879,0.5252525252525253,0.37373737373737376,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.30303030303030304
0.5505050505050506,0.5858585858585859,0.691919191919192,0.44949494949494956,0.45959595959595967,0.9191919191919192,0.696969696969697,0.4292929292929293,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.0,0.8585858585858587,0.6464646464646465,0.09090909090909091,0.13636363636363635,0.30808080808080807,0.21212121212121213,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.14141414141414144
0.5505050505050506,0.2878787878787879,0.31313131313131315,0.8131313131313131,0.5606060606060607,0.9191919191919192,0.696969696969697,0.4292929292929293,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.18181818181818182,0.7373737373737375,0.5252525252525253,0.24747474747474751,0.20707070707070707,0.5252525252525253,0.37373737373737376,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.30303030303030304
0.18181818181818182,0.9242424242424243,0.9494949494949496,0.44949494949494956,0.36363636363636365,0.7020202020202021,0.5858585858585859,0.030303030303030304,0.13131313131313133,0.6313131313131314,0.30303030303030304
0.18181818181818182,0.7373737373737375,0.5252525252525253,0.24747474747474751,0.20707070707070707,0.5252525252525253,0.37373737373737376,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.30303030303030304
0.04040404040404041,0.8585858585858587,0.4242424242424243,0.09090909090909091,0.09090909090909091,0.13131313131313133,0.09090909090909091,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.18686868686868688
0.5505050505050506,0.2878787878787879,0.3434343434343434,0.8131313131313131,0.5606060606060607,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.13131313131313133,0.6313131313131314,0.5555555555555556
0.04040404040404041,0.9747474747474748,0.9090909090909092,0.09090909090909091,0.20707070707070707,0.13131313131313133,0.09090909090909091,0.21212121212121215,0.13131313131313133,0.6313131313131314,0.0072463768115941275
0.18181818181818182,0.7373737373737375,0.06277056277056264,0.24747474747474751,0.9865319865319866,0.8585858585858586,0.5858585858585859,0.9393939393939394,0.7121212121212122,0.0,0.30303030303030304
0.18181818181818182,0.7373737373737375,0.8974358974358975,0.595959595959596,0.36363636363636365,0.30808080808080807,0.21212121212121213,0.4292929292929293,0.7121212121212122,0.0,0.025252525252525256
0.18181818181818182,0.7373737373737375,0.6464646464646465,0.5773906731990559,0.36363636363636365,0.30808080808080807,0.21212121212121213,0.4292929292929293,0.7121212121212122,0.0,0.30303030303030304
0.893939393939394,0.23232323232323232,0.26262626262626265,0.8131313131313131,0.8636363636363638,0.8888888888888891,0.7070707070707072,0.9141414141414141,0.7121212121212122,0.0,0.7828282828282829
0.18181818181818182,0.3585858585858586,0.8181818181818183,0.44949494949494956,0.9494949494949496,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.7121212121212122,0.0,0.30303030303030304
0.18181818181818182,0.5858585858585859,0.601010101010101,0.44949494949494956,0.5606060606060607,0.38383838383838387,0.26767676767676774,0.5303030303030304,0.7121212121212122,0.0,0.30303030303030304
0.18181818181818182,0.9242424242424243,0.7727272727272728,0.09090909090909091,0.8636363636363638,0.38383838383838387,0.26767676767676774,0.5303030303030304,0.7121212121212122,0.0,0.30303030303030304
0.18181818181818182,0.7373737373737375,0.9905741216795202,0.595959595959596,0.36363636363636365,0.38383838383838387,0.26767676767676774,0.5303030303030304,0.7121212121212122,0.0,0.07276965233414141
0.5505050505050506,0.48484848484848486,0.7727272727272728,0.6818181818181819,0.9191919191919193,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.7121212121212122,0.0,0.5555555555555556
0.18181818181818182,0.9242424242424243,0.3434343434343434,0.021266885724717143,0.36363636363636365,0.30808080808080807,0.21212121212121213,0.4292929292929293,0.7121212121212122,0.0,0.30303030303030304
0.18181818181818182,0.9242424242424243,0.4242424242424243,0.09090909090909091,0.36363636363636365,0.30808080808080807,0.21212121212121213,0.4292929292929293,0.7121212121212122,0.0,0.025252525252525256
0.9595959595959597,0.12626262626262627,0.6464646464646465,0.98989898989899,1.0,0.9343434343434345,0.9545454545454546,0.9646464646464648,0.0,0.0,0.965408998584354
0.5505050505050506,0.5858585858585859,0.47979797979797983,0.44949494949494956,0.5606060606060607,0.5252525252525253,0.37373737373737376,0.6717171717171717,0.13131313131313133,1.0,0.5555555555555556
0.9797979797979799,0.015151515151515152,0.6464646464646465,1.0,0.98989898989899,0.97678916827853,0.9797979797979799,0.9646464646464648,0.0,0.0,0.9867361073953184
0.0,0.9242424242424243,0.4487179487179484,0.09090909090909091,0.5606060606060607,0.06565656565656566,0.05555555555555556,0.12121212121212122,0.13131313131313133,1.0,0.0
0.5505050505050506,0.5858585858585859,0.691919191919192,0.44949494949494956,0.7626262626262628,0.5252525252525253,0.8181818181818182,0.6717171717171717,0.13131313131313133,1.0,0.5555555555555556
0.0,0.8585858585858587,0.5252525252525253,0.09090909090909091,0.2878787878787879,0.06565656565656566,0.05555555555555556,0.12121212121212122,0.13131313131313133,1.0,0.14141414141414144
0.893939393939394,0.48484848484848486,0.3434343434343434,0.6818181818181819,0.13636363636363635,0.19696969696969696,0.13636363636363635,0.31818181818181823,0.0,0.6313131313131314,0.7828282828282829
0.18181818181818182,0.7373737373737375,0.47979797979797983,0.24747474747474751,0.36363636363636365,0.19696969696969696,0.13636363636363635,0.31818181818181823,0.13131313131313133,1.0,0.30303030303030304
0.9595959595959597,0.12626262626262627,0.6464646464646465,0.98989898989899,1.0,0.9343434343434345,0.9545454545454546,0.9646464646464648,0.0,0.0,0.965408998584354
0.9797979797979799,0.015151515151515152,0.17171717171717174,1.0,0.98989898989899,0.9646464646464648,0.9797979797979799,0.9646464646464648,0.0,0.2272727272727273,0.9867361073953184
0.18181818181818182,0.43434343434343436,0.393939393939394,0.6818181818181819,0.36363636363636365,0.19696969696969696,0.13636363636363635,0.31818181818181823,0.13131313131313133,1.0,0.30303030303030304
0.0,0.8585858585858587,0.393939393939394,0.09090909090909091,0.5606060606060607,0.06565656565656566,0.05555555555555556,0.12121212121212122,0.13131313131313133,1.0,0.14141414141414144
0.0,0.9242424242424243,0.5656565656565657,0.09090909090909091,0.20707070707070707,0.06565656565656566,0.05555555555555556,0.12121212121212122,0.13131313131313133,1.0,0.0
0.5505050505050506,0.3585858585858586,0.393939393939394,0.8131313131313131,0.9494949494949496,0.8030303030303031,0.5303030303030303,0.8686868686868687,0.13131313131313133,1.0,0.5555555555555556
0.893939393939394,0.48484848484848486,0.5656565656565657,0.6818181818181819,0.2878787878787879,0.19696969696969696,0.13636363636363635,0.31818181818181823,0.0,0.6313131313131314,0.7828282828282829
0.5505050505050506,0.8585858585858587,0.47979797979797983,0.24747474747474751,0.7626262626262628,0.8030303030303031,0.8181818181818182,0.6717171717171717,0.7121212121212122,0.6313131313131314,0.5555555555555556
0.8030303030303031,0.7373737373737375,0.8535353535353536,0.595959595959596,0.36363636363636365,0.9646464646464648,0.6515151515151516,0.4292929292929293,0.3484848484848485,0.6313131313131314,0.7272727272727273
0.5505050505050506,0.8585858585858587,0.4487179487179484,0.44949494949494956,0.45959595959595967,0.13131313131313133,0.09090909090909091,0.21212121212121215,0.7121212121212122,0.6313131313131314,0.5555555555555556
0.8030303030303031,0.3585858585858586,0.11616161616161616,0.44949494949494956,0.7626262626262628,0.8888888888888891,0.21212121212121213,0.98989898989899,0.7121212121212122,0.6313131313131314,0.7272727272727273
0.18181818181818182,1.0,0.8535353535353536,0.010101010101010102,0.20707070707070707,0.020202020202020204,0.015151515151515152,0.07070707070707072,0.7121212121212122,0.6313131313131314,0.30303030303030304
0.9595959595959597,0.3585858585858586,0.26262626262626265,0.6818181818181819,0.7626262626262628,0.9343434343434345,0.37373737373737376,1.0,0.7121212121212122,0.6313131313131314,0.9353484466834595
0.8030303030303031,0.43434343434343436,0.47979797979797983,0.8131313131313131,0.7626262626262628,0.9646464646464648,0.6515151515151516,0.4292929292929293,0.3484848484848485,0.6313131313131314,0.7272727272727273
0.9797979797979799,0.015151515151515152,0.31313131313131315,0.98989898989899,0.9191919191919193,1.0,0.9723905723905725,0.994949494949495,0.3484848484848485,0.37373737373737376,1.0
0.18181818181818182,0.8585858585858587,0.5656565656565657,0.44949494949494956,0.2878787878787879,0.020202020202020204,0.015151515151515152,0.07070707070707072,0.7121212121212122,0.6313131313131314,0.30303030303030304
0.9797979797979799,0.12626262626262627,0.691919191919192,0.9711229946524065,0.9494949494949496,0.98989898989899,0.9545454545454546,0.9797979797979799,0.13131313131313133,0.6313131313131314,0.9545364196526986
0.18181818181818182,0.9747474747474748,0.5656565656565657,0.09090909090909091,0.6565656565656566,0.06565656565656566,0.26767676767676774,0.21212121212121215,0.7121212121212122,0.6313131313131314,0.30303030303030304
0.18181818181818182,1.0,0.8535353535353536,0.010101010101010102,0.20707070707070707,0.020202020202020204,0.015151515151515152,0.07070707070707072,0.7121212121212122,0.6313131313131314,0.30303030303030304
0.5505050505050506,0.8585858585858587,0.17171717171717174,0.6818181818181819,0.45959595959595967,0.13131313131313133,0.37373737373737376,0.21212121212121215,0.7121212121212122,0.6313131313131314,0.5555555555555556
0.5505050505050506,0.06060606060606061,0.010592031425364712,0.8131313131313131,0.8636363636363638,0.38383838383838387,0.5858585858585859,0.5303030303030304,0.7121212121212122,0.6313131313131314,0.8585858585858587
0.18181818181818182,0.5858585858585859,0.29292929292929293,0.6818181818181819,0.7626262626262628,0.06565656565656566,0.26767676767676774,0.21212121212121215,0.7121212121212122,0.6313131313131314,0.30303030303030304
0.04040404040404041,0.7373737373737375,0.9191919191919192,0.44949494949494956,0.020202020202020204,0.0,0.0,0.030303030303030304,0.7121212121212122,1.0,0.18686868686868688
0.5505050505050506,0.5858585858585859,0.9090909090909092,0.6818181818181819,0.45959595959595967,0.19696969696969696,0.13636363636363635,0.31818181818181823,0.7121212121212122,1.0,0.14141414141414144
0.5505050505050506,0.9242424242424243,0.9797979797979799,0.09090909090909091,0.6565656565656566,0.19696969696969696,0.13636363636363635,0.31818181818181823,0.7121212121212122,1.0,0.14141414141414144
0.893939393939394,0.2878787878787879,0.7373737373737375,0.8131313131313131,0.7626262626262628,0.8888888888888891,0.6515151515151516,0.9393939393939394,0.7121212121212122,1.0,0.7828282828282829
0.893939393939394,0.06060606060606061,0.601010101010101,0.9292929292929294,0.9191919191919193,0.8888888888888891,0.5858585858585859,0.6717171717171717,0.7121212121212122,1.0,0.7828282828282829
0.893939393939394,0.06060606060606061,0.7727272727272728,0.8838383838383839,0.9747474747474748,0.9343434343434345,0.8181818181818182,0.9646464646464648,0.7121212121212122,1.0,0.7828282828282829
0.18181818181818182,0.9242424242424243,0.8974358974358975,0.09090909090909091,0.09090909090909091,0.04040404040404041,0.03902034039020338,0.11111111111111112,0.7121212121212122,1.0,0.30303030303030304
0.893939393939394,0.5858585858585859,0.8535353535353536,0.44949494949494956,0.36363636363636365,0.7020202020202021,0.48484848484848486,0.8181818181818182,0.7121212121212122,1.0,0.7828282828282829
0.893939393939394,0.5858585858585859,0.8737373737373738,0.44949494949494956,0.7626262626262628,0.8888888888888891,0.6515151515151516,0.9393939393939394,0.7121212121212122,1.0,0.7828282828282829
0.893939393939394,0.3585858585858586,0.8974358974358975,0.5823806931591361,0.9747474747474748,0.9343434343434345,0.8181818181818182,0.9646464646464648,0.7121212121212122,1.0,0.7828282828282829
0.5505050505050506,0.48484848484848486,0.601010101010101,0.6818181818181819,0.36363636363636365,0.30808080808080807,0.21212121212121213,0.4292929292929293,0.7121212121212122,1.0,0.14141414141414144
0.5505050505050506,0.3585858585858586,0.8181818181818183,0.6818181818181819,0.045454545454545456,0.13131313131313133,0.09090909090909091,0.21212121212121215,0.7121212121212122,1.0,0.5555555555555556
0.18181818181818182,0.988131313131313,0.9393939393939394,0.09090909090909091,0.20707070707070707,0.04040404040404041,0.03902034039020338,0.11111111111111112,0.7121212121212122,1.0,0.025252525252525256
0.18181818181818182,0.5858585858585859,0.9090909090909092,0.24747474747474751,0.2878787878787879,0.04040404040404041,0.03902034039020338,0.11111111111111112,0.7121212121212122,1.0,0.30303030303030304
0.997566909975669,0.06060606060606061,0.6464646464646465,0.9595959595959597,0.9747474747474748,0.98989898989899,0.9797979797979799,0.98989898989899,0.7121212121212122,1.0,0.978454189745414
0.5505050505050506,0.7373737373737375,0.9393939393939394,0.44949494949494956,0.7626262626262628,0.8030303030303031,0.5303030303030303,0.8686868686868687,0.7121212121212122,1.0,0.5555555555555556
0.5505050505050506,0.23232323232323232,0.4242424242424243,0.9292929292929294,0.45959595959595967,0.30808080808080807,0.21212121212121213,0.4292929292929293,0.7121212121212122,1.0,0.14141414141414144
